,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,tsne1,tsne2,tsne3,tsne_clusters
2377,1015874006,SALON MISSION,OVERLAND PARK,KS,66206,BANK OF BLUE VALLEY,KS,0,6-Mar-97,1997,84,9,2.0,0,0,1,0,,Y,,31-May-97,82000.0,0.0,P I F,0.0,82000.0,65600.0,-11.854721,1.9982306,-0.8519469,0
2378,1015875002,"Beach's Landscaping, LLC",Plantsville,CT,6479,"TD BANK, NATIONAL ASSOCIATION",DE,561730,21-Jun-04,2004,84,1,2.0,0,0,1,1,N,N,,30-Jun-04,4813.0,0.0,P I F,0.0,5000.0,2500.0,-5.372566,-6.8433657,-17.44337,4
2379,1015885005,All Things Italian Inc,KATY,TX,77450,BANK OF AMERICA NATL ASSOC,NC,315999,21-Jun-04,2004,36,1,2.0,0,0,1,1,T,N,6-Oct-08,31-Jul-04,10000.0,0.0,CHGOFF,9534.0,10000.0,5000.0,-3.6789532,3.0097468,-13.72698,4
2380,1015895008,"Kiddie Lites, Inc.",HARRISONBURG,VA,22801,BANK OF AMERICA NATL ASSOC,NC,423220,21-Jun-04,2004,20,3,1.0,0,0,1,1,N,N,27-Jan-10,31-Aug-04,56974.0,0.0,CHGOFF,31226.0,50000.0,25000.0,13.905405,2.126971,0.38659403,1
2381,1015905009,"Lisa's Sportswear, Inc.",LAUDERHILL,FL,33351,BANK OF AMERICA NATL ASSOC,NC,448140,21-Jun-04,2004,84,1,1.0,0,0,1,1,N,N,,30-Sep-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,15.187139,1.7595271,6.695061,1
2382,1015914005,ANGELO'S SHOES & CHAMPION SHOE,LEWISBURG,PA,17837,MANUFACTURERS & TRADERS TR CO,NY,448210,6-Mar-97,1997,120,4,2.0,0,0,1,0,N,N,,30-Sep-97,125000.0,0.0,P I F,0.0,125000.0,93750.0,-10.845951,-2.670524,-4.919309,0
2383,1015915001,Rester Marketing Corporation,AUSTIN,TX,78730,BANK OF AMERICA NATL ASSOC,NC,453220,21-Jun-04,2004,84,45,1.0,0,0,1,1,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,6.6699476,14.915225,3.9438887,1
2384,1015926000,MORTGAGE SECURITY CORPORATION,PORT BLAKELY (COMMUNITY),WA,98366,WELLS FARGO BANK NATL ASSOC,SD,531210,9-Feb-06,2006,30,1,1.0,0,1,1,2,Y,N,19-Jun-10,31-May-06,138984.0,0.0,CHGOFF,49998.0,50000.0,25000.0,6.179529,6.7154813,-3.4442,1
2385,1015934000,DAS BLUMENHAUS,MISSION,KS,66208,METCALF BANK,KS,453110,6-Mar-97,1997,84,1,1.0,0,0,1,0,N,Y,,31-May-97,38700.0,0.0,P I F,0.0,38700.0,30960.0,0.030073293,3.6118906,10.366564,2
2386,1015944003,TERRY R. BROTHERSON EXCAVATING,SANPETE,UT,84647,AMERICANWEST BANK,UT,233210,6-Mar-97,1997,120,2,1.0,0,0,1,0,N,Y,,18-Mar-97,100000.0,0.0,P I F,0.0,100000.0,80000.0,-8.5295315,-1.234323,9.107471,2
2387,1015945010,"CLARK'S EXPRESS, INC.",APPLETON,WI,54914,ASSOCIATED BANK NATL ASSOC,WI,492210,21-Jun-04,2004,120,0,2.0,0,0,1,2,N,N,,31-Aug-04,75000.0,0.0,P I F,0.0,75000.0,37500.0,1.3315115,-0.7335219,-13.347287,4
2388,1015946006,B A S S EXPRESS INC,JERSEY CITY,NJ,7305,JPMORGAN CHASE BANK NATL ASSOC,IL,484110,9-Feb-06,2006,36,1,1.0,0,1,1,2,0,N,2-Jun-10,28-Feb-06,10000.0,0.0,CHGOFF,7277.0,10000.0,5000.0,9.700259,1.2535447,-4.0660844,1
2389,1015955002,Medina Road Productions Inc.,ARLINGTON,VA,22201,BANK OF AMERICA NATL ASSOC,NC,512110,21-Jun-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-04,12668.0,0.0,P I F,0.0,10000.0,5000.0,-6.226461,-5.1856613,-18.343992,4
2390,1015956009,INTERNATIONAL AEROSPACE GROUP,MIAMI,FL,33166,FLORIDA 1ST CAP. FINAN CORPORA,FL,423990,9-Feb-06,2006,240,8,1.0,5,0,1,1,0,N,,17-May-06,1359000.0,0.0,P I F,0.0,1359000.0,1359000.0,-1.180488,-5.012634,-2.1048386,3
2391,1015964009,"ARCHITECTURAL SHEET METAL, INC",KANSAS CITY,KS,66103,"UMB BANK, NATIONAL ASSOCIATION",MO,0,6-Mar-97,1997,60,10,2.0,0,0,1,0,N,N,,31-Mar-97,110000.0,0.0,P I F,0.0,110000.0,82500.0,-11.84901,2.0959783,-0.87236303,0
2392,1015965005,"Lake Center Of H.O.P.E., P.A.",LEESBURG,FL,34788,BANK OF AMERICA NATL ASSOC,NC,621330,21-Jun-04,2004,84,3,1.0,0,0,1,1,Y,N,,30-Jun-04,54685.0,0.0,P I F,0.0,50000.0,25000.0,11.993229,1.6327322,6.4411545,1
2393,1015974001,"NIAGARA POWERSPORTS, INC.",RANSOMVILLE,NY,14131,FIRST NIAGARA BANK NATL ASSOC,NY,0,6-Mar-97,1997,60,4,1.0,0,0,1,0,N,N,,30-May-97,100000.0,0.0,P I F,0.0,100000.0,80000.0,-4.859871,-6.344214,10.375777,2
2394,1015975008,Edward Dubis dba Earth Made,TUCSON,AZ,85718,BANK OF AMERICA NATL ASSOC,NC,448310,21-Jun-04,2004,84,2,1.0,0,0,1,1,Y,N,,30-Jun-04,8000.0,0.0,P I F,0.0,8000.0,4000.0,6.5241027,9.538411,0.48399958,1
2395,1015985000,"EQ Enterprises, Inc.",Gloucester,MA,1930,"TD BANK, NATIONAL ASSOCIATION",DE,238910,21-Jun-04,2004,59,3,1.0,0,0,1,1,N,N,,31-Jul-04,39975.0,0.0,P I F,0.0,50000.0,25000.0,14.2656975,-2.6730125,1.315851,1
2396,1015995003,"Southwest Steel Erectors, Inc.",BRADENTON,FL,34202,WELLS FARGO BANK NATL ASSOC,SD,238190,21-Jun-04,2004,60,12,1.0,0,0,1,1,Y,N,,31-Oct-04,135000.0,0.0,P I F,0.0,135000.0,67500.0,18.698885,5.292435,7.4359307,1
2397,1015996010,OSAGE LEATHER INC,TULSA,OK,74135,ONB BANK AND TRUST COMPANY,OK,316110,9-Feb-06,2006,83,2,1.0,0,2,1,1,Y,N,,31-Mar-06,69257.0,0.0,P I F,0.0,50000.0,25000.0,5.8527975,11.294708,-0.8102879,1
2398,1016005001,"Imagine Programs, LLC",DALLAS,TX,75218,BANK OF AMERICA NATL ASSOC,NC,624190,21-Jun-04,2004,84,3,1.0,0,0,1,1,N,N,,30-Jun-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,6.1661463,8.527437,2.51803,1
2399,1016015004,Ronald L. Gray dba Hyde and He,ROCK HILL,SC,29730,BANK OF AMERICA NATL ASSOC,NC,316110,21-Jun-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Jul-04,20166.0,0.0,P I F,0.0,10000.0,5000.0,17.319946,3.2795138,6.8045564,1
2400,1016016000,LEONEL REYES JR MD PA,SAN ANTONIO,TX,78215,TEXAS CERT. DEVEL COMPANY INC.,TX,621111,9-Feb-06,2006,240,5,1.0,4,0,1,1,0,N,,14-Feb-07,215000.0,0.0,P I F,0.0,215000.0,215000.0,-0.72883725,-1.1915536,-0.11855545,3
2401,1016025007,"Building & Rigging Services, L",LAKE MILLS,WI,53551,BMO HARRIS BK NATL ASSOC,IL,237990,21-Jun-04,2004,83,2,1.0,0,0,1,2,T,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,8.937212,5.3353043,-4.4825425,1
2402,1016035010,"Inside Stuff, LLC.",HOUSTON,TX,77069,BANK OF AMERICA NATL ASSOC,NC,448130,21-Jun-04,2004,84,6,1.0,0,0,1,1,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,6.5003552,9.726625,0.59057796,1
2403,1016045002,"Caliber's Ranges, Inc.",GREENSBORO,NC,27409,WELLS FARGO BANK NATL ASSOC,SD,713990,21-Jun-04,2004,60,1,1.0,0,0,1,1,N,N,,31-Aug-04,150000.0,0.0,P I F,0.0,150000.0,75000.0,9.388059,0.7016549,5.580191,1
2404,1016055005,Thomas J. Clancy,DALLAS,TX,75252,BANK OF AMERICA NATL ASSOC,NC,922160,21-Jun-04,2004,84,1,2.0,0,0,1,1,N,N,,31-Aug-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-3.1430774,-0.6866858,-15.2057085,4
2405,1016056001,JC THREADED INC,METHUEN (TOWN OF),MA,1844,GRANITE ST. ECONOMIC DEVEL COR,NH,423910,9-Feb-06,2006,240,4,1.0,2,0,1,1,0,N,,12-Apr-06,76000.0,0.0,P I F,0.0,76000.0,76000.0,2.557189,-0.05931105,2.6330428,3
2406,1016074004,PISCATAWAY MUFFLER CORP.,FLEMINGTON,NJ,8822,"TD BANK, NATIONAL ASSOCIATION",NJ,811112,6-Mar-97,1997,60,10,1.0,0,0,1,0,N,Y,,15-Apr-97,90000.0,0.0,P I F,0.0,90000.0,72000.0,3.7961636,0.13195845,9.782725,2
2407,1016075000,T & G Custom Jewelers,GREENSBORO,NC,27406,WELLS FARGO BANK NATL ASSOC,SD,448310,21-Jun-04,2004,60,7,2.0,0,0,1,1,Y,N,,31-Aug-04,144743.0,0.0,P I F,0.0,100000.0,50000.0,-6.1384106,-4.857574,-20.819864,4
2408,1016085003,"Ezscrubs.com, Inc.",LAS VEGAS,NV,89119,BANK OF AMERICA NATL ASSOC,NC,315299,21-Jun-04,2004,84,2,2.0,0,0,1,1,Y,N,,31-Aug-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-4.5569353,3.0816884,-14.035176,4
2409,1016095006,"Chesapeake Salons, LLC",Severn,MD,21144,SUNTRUST BANK,GA,812112,22-Jun-04,2004,84,0,2.0,0,0,1,1,N,N,,31-Aug-04,120000.0,0.0,P I F,0.0,120000.0,60000.0,-2.436597,-4.9776807,-16.518229,4
2410,1016104000,PET PANACHE,CINCINNATI,OH,45230,FIFTH THIRD BANK,OH,0,6-Mar-97,1997,87,2,2.0,0,0,1,0,N,Y,,31-Dec-97,47000.0,0.0,P I F,0.0,47000.0,37600.0,-13.156567,1.3301303,-1.4978113,0
2411,1016105007,Hops 'N Grapes Incorporated,DUNCANVILLE,TX,75116,BANK OF AMERICA NATL ASSOC,NC,445310,22-Jun-04,2004,63,4,2.0,0,0,1,1,Y,N,9-Jun-06,30-Jun-04,10000.0,0.0,CHGOFF,9901.0,10000.0,5000.0,-3.7310169,2.3720355,-14.185407,4
2412,1016115010,Four Seasons Distributing LLC,SAN ANTONIO,TX,78216,BANK OF AMERICA NATL ASSOC,NC,541870,22-Jun-04,2004,84,12,1.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,6.4746766,8.493852,1.5182954,1
2413,1016124006,"W.J. MILLER GREENHOUSES, INC.",EDEN,NY,14057,"CITIBANK, N.A.",NY,0,6-Mar-97,1997,84,60,1.0,0,0,1,0,N,N,,28-Feb-99,550000.0,0.0,P I F,0.0,550000.0,412500.0,-1.9146755,-7.777783,1.7975007,3
2414,1016125002,"Sperling & Associates, Inc., J",SPRINGFIELD,VA,22150,BANK OF AMERICA NATL ASSOC,NC,541611,22-Jun-04,2004,84,2,2.0,0,0,1,1,Y,N,,30-Jun-07,10000.0,0.0,P I F,0.0,10000.0,5000.0,-5.931317,-5.1089287,-18.267063,4
2415,1016135005,MATTHEW J. RENDA DBA CRISPY CL,LEOMINSTER,MA,1453,"TD BANK, NATIONAL ASSOCIATION",DE,812310,22-Jun-04,2004,120,1,2.0,0,0,1,1,N,N,,31-Aug-04,120700.0,0.0,P I F,0.0,120700.0,60350.0,-2.3948874,-5.5645533,-16.437155,4
2416,1016165003,Gregory D. Walsh dba Koolstree,COLUMBIA,MD,21045,BANK OF AMERICA NATL ASSOC,NC,541613,22-Jun-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Aug-04,33341.0,0.0,P I F,0.0,30000.0,15000.0,13.585685,2.1387706,7.584562,1
2417,1016175006,Paramount Service & Maintenanc,MIRAMAR,FL,33027,BANK OF AMERICA NATL ASSOC,NC,811411,22-Jun-04,2004,63,2,1.0,0,0,1,1,N,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,10.24006,1.6261039,5.7460046,1
2418,1016185009,"Rapid Rehab, LLC",WISCONSIN RAPIDS,WI,54494,BMO HARRIS BK NATL ASSOC,IL,532291,22-Jun-04,2004,90,2,2.0,0,0,1,2,N,N,,31-Jul-04,97900.0,0.0,P I F,0.0,97900.0,83215.0,1.3556962,-0.7230338,-13.404809,4
2419,1016195001,"FRONTLINE, INC.",NORTH OLMSTED,OH,44070,"PNC BANK, NATIONAL ASSOCIATION",OH,451110,22-Jun-04,2004,60,2,1.0,0,0,1,1,Y,N,,30-Jun-05,61852.0,0.0,P I F,0.0,25000.0,12500.0,15.24682,2.6453428,4.530847,1
2420,1016204006,HYDRO KLEAN,ANKENY,IA,50021,IOWA BUSINESS GROWTH COMPANY,IA,235950,6-Mar-97,1997,120,24,1.0,6,18,1,0,N,N,,17-Sep-97,186000.0,0.0,P I F,0.0,186000.0,186000.0,-1.1632892,3.4674864,-3.6881921,3
2421,1016205002,"FRONTLINE, INC.",NORTH OLMSTED,OH,44070,"PNC BANK, NATIONAL ASSOCIATION",OH,451110,22-Jun-04,2004,60,2,1.0,0,0,1,1,N,N,,30-Sep-04,75000.0,0.0,P I F,0.0,75000.0,37500.0,15.236607,2.647703,4.477612,1
2422,1016206009,"GLOBAFONE, INC",PORTSMOUTH,NH,3801,CENTRIX BANK & TRUST,NH,517310,10-Feb-06,2006,60,4,1.0,0,0,1,1,N,N,,31-Mar-06,115000.0,0.0,P I F,0.0,115000.0,86250.0,13.24195,-0.71397704,3.362877,1
2423,1016214009,AARON D. CUSHMAN & ASSOCIATES,CHICAGO,IL,60601,NORTHBROOK BK & TR CO,IL,541820,6-Mar-97,1997,87,24,1.0,0,0,1,0,N,N,,30-Jun-98,500000.0,0.0,P I F,0.0,500000.0,375000.0,-1.7087348,-7.8139668,-0.9295031,3
2424,1016225008,"Autolab Of West Community, Inc",ROYAL PALM BEACH,FL,33411,BANK OF AMERICA NATL ASSOC,NC,811111,22-Jun-04,2004,84,2,2.0,0,0,1,2,Y,N,,31-Dec-04,16600.0,0.0,P I F,0.0,10000.0,5000.0,1.8729402,-2.932792,-15.340185,4
2425,1016235000,M.D. Property Management Group,SAINT PETERSBURG,FL,33713,BANK OF AMERICA NATL ASSOC,NC,531311,22-Jun-04,2004,84,2,2.0,0,0,1,1,Y,N,,30-Jun-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-6.2162814,-4.3035383,-17.971977,4
2426,1016245003,International Recruiting Group,MIAMI,FL,33131,BANK OF AMERICA NATL ASSOC,NC,561310,22-Jun-04,2004,84,3,1.0,0,0,1,1,Y,N,,30-Jun-04,30000.0,0.0,P I F,0.0,20000.0,10000.0,13.358388,1.730652,6.6701136,1
2427,1016254010,LANCASTER ALUMINUM CO.EQUIP,LITITZ,PA,17543,SOUTH EASTERN ECONOMIC DEVEL C,PA,0,6-Mar-97,1997,120,9,0.0,9,0,1,0,N,N,,15-Jul-98,265000.0,0.0,P I F,0.0,265000.0,265000.0,-3.2904902,0.18889412,-2.816255,3
2428,1016255006,"Jacob The Aramaic Holdings, In",CLEARWATER,FL,33764,BANK OF AMERICA NATL ASSOC,NC,445120,22-Jun-04,2004,29,3,2.0,0,0,1,1,N,N,20-Feb-09,30-Jun-04,10000.0,0.0,CHGOFF,7931.0,10000.0,5000.0,-7.7740364,-2.637005,-17.056698,4
2429,1016256002,CRAWFORD-GREEN CARDIOLOGY GROU,OXON HILL,MD,20745,"PNC BANK, NATIONAL ASSOCIATION",DE,621111,10-Feb-06,2006,60,7,1.0,0,7,1,1,Y,N,,28-Feb-06,293000.0,0.0,P I F,0.0,150000.0,75000.0,11.159628,-1.881166,-3.0272095,1
2430,1016265009,"Patriot Elevator & Lift,  LLC",Shrewsbury,MA,1545,"TD BANK, NATIONAL ASSOCIATION",DE,238290,22-Jun-04,2004,36,1,2.0,0,0,1,1,Y,N,30-Mar-09,28-Feb-05,53136.0,0.0,CHGOFF,19496.0,20000.0,10000.0,-7.415963,-8.677073,-14.871504,4
2431,1016275001,A New View Professional Lawn S,LONGWOOD,FL,32779,BANK OF AMERICA NATL ASSOC,NC,541320,22-Jun-04,2004,84,13,1.0,0,0,1,1,Y,N,,31-Jul-04,56500.0,0.0,P I F,0.0,50000.0,25000.0,12.808311,1.470276,7.3970118,1
2432,1016276008,YOUNG CHOI,LONG ISLAND CITY,NY,11101,BNB HANA BANK NATL ASSOC,NJ,445110,10-Feb-06,2006,45,2,2.0,2,2,1,1,0,N,7-Apr-10,31-May-06,70000.0,0.0,CHGOFF,56650.0,70000.0,59500.0,-7.518745,-7.048178,-15.435606,4
2433,1016285004,"Miami Heart Associates, Inc",HIALEAH,FL,33012,BANK OF AMERICA NATL ASSOC,NC,621111,22-Jun-04,2004,84,6,1.0,0,0,1,1,Y,N,,30-Jun-04,61411.0,0.0,P I F,0.0,50000.0,25000.0,11.966696,1.7849184,6.544277,1
2434,1016296003,TEMPLETON EQUIPMENT,ABILENE,TX,79602,"FIRST BANK TEXAS, SSB",TX,441229,10-Feb-06,2006,72,10,1.0,0,10,1,1,0,N,,30-Jun-06,802000.0,0.0,P I F,0.0,802000.0,601500.0,-1.4816478,-6.319987,-2.4520822,3
2435,1016304001,"INDUSTRIAL CONTROL LINK, INC.",AUBURN,CA,95603,GREATER SACRAMENTO CERT. DEVEL,CA,334513,6-Mar-97,1997,240,18,1.0,15,18,1,0,N,N,,16-Dec-98,406000.0,0.0,P I F,0.0,406000.0,406000.0,-1.5514042,1.481303,-3.0170705,3
2436,1016305008,"APM Builders, Inc.",HAMPSTEAD,NC,28443,BANK OF AMERICA NATL ASSOC,NC,236115,22-Jun-04,2004,60,4,1.0,0,0,1,1,N,N,,30-Jun-04,11000.0,0.0,P I F,0.0,11000.0,5500.0,17.705805,3.636569,6.73566,1
2437,1016324007,"Artists Frame Service, Inc.",CHICAGO,IL,60614,SMALL BUS. GROWTH CORP,IL,0,6-Mar-97,1997,240,119,1.0,14,0,1,0,N,N,,12-Nov-97,392000.0,0.0,P I F,0.0,392000.0,392000.0,-2.1999276,-0.30215997,-3.043353,3
2438,1016325003,On Demand Automotive Service L,Hudson,NH,3051,"TD BANK, NATIONAL ASSOCIATION",DE,447190,22-Jun-04,2004,60,2,2.0,0,0,1,1,N,N,,30-Nov-04,16000.0,0.0,P I F,0.0,16000.0,8000.0,-5.85443,-7.5348697,-16.96147,4
2439,1016334010,STAPLEY R. BRYCE & PATRICIA A.,BOISE,ID,83709,"CAPITAL MATRIX, INC.",ID,541330,6-Mar-97,1997,240,29,1.0,10,19,1,0,N,N,,14-Jan-98,276000.0,0.0,P I F,0.0,317000.0,317000.0,-1.3972328,1.9890499,-2.9282973,3
2440,1016335006,"Precious Moments Playhouse, LT",WILLIAMSBURG,VA,23188,BANK OF AMERICA NATL ASSOC,NC,624410,22-Jun-04,2004,84,6,2.0,0,0,1,2,Y,N,,31-Jul-04,13000.0,0.0,P I F,0.0,10000.0,5000.0,2.3784053,-2.6827967,-14.45273,4
2441,1016346005,TROPIC BIRD FLIGHT SERVICE,KAILUA KONA (CENSUS NAME KAILU,HI,96745,FIRST HAWAIIAN BANK,HI,481219,10-Feb-06,2006,72,1,1.0,0,1,1,2,0,N,,30-Jun-06,125000.0,0.0,P I F,0.0,125000.0,106250.0,6.233212,6.896512,-4.1584706,1
2442,1016355001,Sri Sai Corporation,LA CRESCENT,MN,55947,PARK BANK,WI,447110,22-Jun-04,2004,228,1,1.0,0,0,1,2,N,N,,31-Jul-04,380000.0,0.0,P I F,0.0,380000.0,285000.0,1.1061807,-2.2621949,-0.35204014,3
2443,1016365004,Latrisa D. Wyatt dba Elbie Apa,PLANO,TX,75025,BANK OF AMERICA NATL ASSOC,NC,531210,22-Jun-04,2004,18,2,2.0,0,0,1,1,Y,N,3-Jun-10,30-Nov-04,12765.0,0.0,CHGOFF,4998.0,10000.0,5000.0,-2.7803173,2.076695,-14.283975,4
2444,1016366000,TOTAL INTERIORS OF ORLANDO INC,KISSIMMEE,FL,34744,JPMORGAN CHASE BANK NATL ASSOC,IL,238310,10-Feb-06,2006,34,7,1.0,0,7,1,2,Y,N,1-Sep-10,28-Feb-06,190139.0,0.0,CHGOFF,49485.0,50000.0,25000.0,10.417229,2.3294604,-2.5441115,1
2445,1016374000,"KEETER'S HOME FURNISHINGS, INC",TIFTON,GA,31794,AMERIS BANK,GA,0,6-Mar-97,1997,84,10,1.0,0,0,1,0,N,N,,30-Jun-97,153000.0,0.0,P I F,0.0,153000.0,114750.0,-4.79501,-5.0929465,9.6373415,2
2446,1016375007,ACCUSCORE LLC,ROUND ROCK,TX,78664,BANK OF AMERICA NATL ASSOC,NC,522390,22-Jun-04,2004,84,1,2.0,0,0,1,2,Y,N,,31-Dec-06,10000.0,0.0,P I F,0.0,10000.0,5000.0,0.63548636,0.40747675,-13.477126,4
2447,1016384003,SOS DENTAL HANDPIECE SERVICES,VICKSBURG,MS,39180,TRUSTMARK NATIONAL BANK,MS,0,6-Mar-97,1997,84,1,2.0,0,0,1,0,N,Y,,30-Apr-97,20000.0,0.0,P I F,0.0,20000.0,16000.0,-13.437818,1.0426084,-1.6736557,0
2448,1016386006,J & M MACHINERY CO INC,GREENSBURG,PA,15601,"PNC BANK, NATIONAL ASSOCIATION",DE,423820,10-Feb-06,2006,24,8,1.0,0,8,1,2,Y,N,,30-Apr-06,32000.0,0.0,P I F,0.0,25000.0,12500.0,10.267392,1.7869779,-3.0829573,1
2449,1016395002,Carlos E Velazquez dba Carlos,HIALEAH,FL,33012,BANK OF AMERICA NATL ASSOC,NC,811420,22-Jun-04,2004,84,4,1.0,0,0,1,1,Y,N,,30-Jun-04,55000.0,0.0,P I F,0.0,50000.0,25000.0,10.387836,1.7005707,6.059388,1
2450,1016404007,MARQUEZ ENTERPRISES,BELEN,NM,89002,MY BANK,NM,811111,6-Mar-97,1997,84,2,1.0,0,0,1,0,N,Y,,31-Dec-98,35000.0,0.0,P I F,0.0,35000.0,28000.0,0.5380936,5.6885543,10.0374975,2
2451,1016405003,"Copysurgery, LLC",PALM HARBOR,FL,34683,BANK OF AMERICA NATL ASSOC,NC,541810,22-Jun-04,2004,84,2,2.0,0,0,1,1,Y,N,,31-Dec-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-6.055099,-4.187553,-17.923044,4
2452,1016406010,ROYAL CARPET AND CURTAIN INCOR,STROUDSBURG,PA,18360,"PNC BANK, NATIONAL ASSOCIATION",DE,442210,10-Feb-06,2006,84,1,2.0,2,1,1,2,0,N,,31-Mar-06,100000.0,0.0,P I F,0.0,100000.0,50000.0,2.3795462,-2.9744382,-12.602304,4
2453,1016414010,"REYNOLDSBURG SUBWAY, INC.",REYNOLDSBURG,OH,43068,THE PARK NATIONAL BANK,OH,0,6-Mar-97,1997,84,6,1.0,0,0,1,0,N,Y,,31-May-97,80000.0,0.0,P I F,0.0,80000.0,64000.0,-5.767031,-4.630059,10.298955,2
2454,1016415006,"American Credit Bureau, Inc.",BOYNTON BEACH,FL,33435,BANK OF AMERICA NATL ASSOC,NC,561499,22-Jun-04,2004,84,7,1.0,0,0,1,2,N,N,,31-Aug-05,100000.0,0.0,P I F,0.0,100000.0,50000.0,8.883638,2.7121654,-6.499575,1
2455,1016425009,Jules P. Capon DBA J.P.C. Appa,CORAL SPRINGS,FL,33065,BANK OF AMERICA NATL ASSOC,NC,424330,22-Jun-04,2004,84,1,1.0,0,0,1,1,Y,N,,30-Apr-05,50000.0,0.0,P I F,0.0,50000.0,25000.0,15.37897,2.5674324,7.148446,1
2456,1016426005,ARIZONA TRANSMISSION & ENGINE,TUCSON,AZ,85714,BMO HARRIS BK NATL ASSOC,IL,811113,10-Feb-06,2006,84,20,2.0,10,20,1,1,Y,N,,31-Oct-06,522550.0,0.0,P I F,0.0,150000.0,75000.0,-0.6661178,2.6733332,-5.134387,3
2457,1016434005,SAWYER SYSTEMS & ENGINEERING,VANCOUVER,WA,98685,U.S. BANK NATIONAL ASSOCIATION,OH,334513,6-Mar-97,1997,60,1,2.0,0,0,1,0,N,Y,,31-Jan-98,40000.0,0.0,P I F,0.0,40000.0,32000.0,-9.630555,2.095859,-6.0026274,0
2458,1016435001,"T C Communications, Inc.",SUNRISE,FL,33351,BANK OF AMERICA NATL ASSOC,NC,517910,22-Jun-04,2004,84,4,1.0,0,0,1,1,N,N,,30-Jun-05,25000.0,0.0,P I F,0.0,25000.0,12500.0,13.915143,1.9159393,6.7830267,1
2459,1016436008,THOR ELECTRIC,CASTAIC,CA,91384,CDC SMALL BUS. FINAN CORP,CA,238990,10-Feb-06,2006,240,4,2.0,4,0,1,1,0,N,,12-Jul-06,167000.0,0.0,P I F,0.0,167000.0,167000.0,-5.3570895,-2.0705311,-2.7027102,3
2460,1016444008,"KEETER'S HOME FURNISHINGS, INC",TIFTON,GA,31601,SOUTHERN GEORGIA AREA DEVEL CO,GA,0,6-Mar-97,1997,240,10,1.0,10,10,1,0,N,N,,11-Jun-97,107000.0,0.0,P I F,0.0,108000.0,108000.0,-2.4979906,2.042291,-2.5338092,3
2461,1016445004,Joyce T Hohn MD PA,DUNCANVILLE,TX,75137,BANK OF AMERICA NATL ASSOC,NC,621111,22-Jun-04,2004,84,4,1.0,0,0,1,1,Y,N,,31-Jul-04,36110.0,0.0,P I F,0.0,30000.0,15000.0,6.190551,8.622378,2.5918393,1
2462,1016446000,PINNACLE AIR CONDITIONING & HE,CLEBURNE,TX,76033,COMMUNITY BANK,TX,238220,10-Feb-06,2006,216,2,1.0,2,2,1,1,0,N,,28-Feb-06,78500.0,0.0,P I F,0.0,78500.0,66725.0,-3.3363335,-0.6721852,4.817868,3
2463,1016454000,RELIABLE STAMPINGS INC,JACKSON,WI,53037,"PNC BANK, NATIONAL ASSOCIATION",WI,0,6-Mar-97,1997,84,1,2.0,0,0,1,0,N,Y,,30-Apr-97,100000.0,0.0,P I F,0.0,100000.0,80000.0,-12.292891,1.5180742,-1.3707638,0
2464,1016455007,Comedy Entertainment Operation,RICHMOND,VA,23228,BANK OF AMERICA NATL ASSOC,NC,711110,22-Jun-04,2004,60,7,1.0,0,0,1,2,Y,N,,31-Jul-04,51225.0,0.0,P I F,0.0,50000.0,25000.0,9.251044,1.877775,-6.9022098,1
2465,1016464003,LANCASTER ALUMINUM CO.EQUIPMEN,LITITZ,PA,17543,SOUTH EASTERN ECONOMIC DEVEL C,PA,0,6-Mar-97,1997,20,9,2.0,9,0,1,0,N,N,,15-Jul-98,281000.0,0.0,P I F,0.0,281000.0,281000.0,-1.457616,-1.6067091,-4.6632004,3
2466,1016465010,Consolidated Mortgage Group In,O FALLON,IL,62269,BANK OF AMERICA NATL ASSOC,NC,522310,22-Jun-04,2004,84,5,1.0,0,0,1,1,Y,N,,30-Jun-07,25000.0,0.0,P I F,0.0,25000.0,12500.0,6.875863,8.073351,2.1560934,1
